y,text
news_entertainment,最强星声PK戏精之王，新星盛典决赛闪耀苏州！
news_entertainment,盘点：拍戏坚决用原声的演员，蒋欣、王凯、靳东、张一山上榜！
news_entertainment,车工的前世今生——从车工的成长看995的未来
news_entertainment,李诞说错话，何炅刘宪华满脸尴尬，张绍刚黑脸：少说话多吃东西！
news_entertainment,陈道明63岁，张国立63岁，而63岁的他看起来像36岁！
news_entertainment,权志龙，黄景瑜，易烊千玺5月刊-你更喜欢谁的风格？
news_entertainment,凤姐罗玉凤，靠什么能力在美国生活？
news_entertainment,因主角演技“太烂”而放弃的电视剧，若你看完2部，我叫你大神！
news_entertainment,为什么行尸走肉不能看了？
news_entertainment,英国脱衣舞娘怀孕9月仍登台 脚踩10厘米高跟鞋
news_entertainment,他拍戏吓坏孙红雷，拍床戏吓坏对手，为照顾母亲放弃事业四年！
news_entertainment,要被真心大冒险这个水晶球男孩笑死了，强行霸道总裁尬到飞起！
news_entertainment,李连杰立遗嘱捐百亿，他拍戏代言没成龙多，为何比成龙还有钱？
news_entertainment,抵抗“惯性”很重要，纪录片选题的国外经验先看节展
news_entertainment,颖儿肉色礼裙出席活动，网友：透得太惊心动魄，不敢再看了！
news_entertainment,如果爱：郑晴天是谁扮演的？倪景阳资料背景影视作品是什么？
news_entertainment,如何看待世乒赛女队夺冠后，李晓霞微博霸气送祝福的行为？
news_sports,太幸福！詹姆斯绝杀之夜儿子前来观战！赛后父子俩一动作搞笑极了
news_sports,隆多疑似垫脚库里，勇士或向联盟讨说法，科尔：那是很危险的动作
news_sports,篮球正负值是什么意思？
news_sports,男团决赛，中德男乒大战，马龙兵不血刃3:0赢波尔，为国乒拿到开门红，如何看待？
news_sports,谁能娶她？29岁美女奥运冠军何雯娜重回体坛，想找长腿有腹肌男友
news_sports,火箭与爵士的第3战 火箭的轮转发生了变化 这变化将改变一人命运
news_sports,尤纳斯下赛季会留在广东吗？这两人或许比他更合适，朱总会选谁？
news_sports,金州勇士、皇家马德里，谁在世界上影响力大？
news_sports,如果世乒赛第四局中，刘诗雯不是碰到也同样输一局的平野美宇，结局会怎样？
news_sports,虽然中国女乒军团世乒赛3:1战胜日本，但日本球迷说不久日本女乒会赢中国，你怎么看？
news_sports,莱万与海因克斯决裂，拜仁还有必要留下他吗？
news_sports,58同城中甲：替补登场显神功，黄希扬一展皮尔洛神迹
news_sports,埃梅里：全队在帮内马尔适应巴黎
news_sports,您也辛苦了！泰伦-卢新闻发布会上大口饮水
news_sports,曼城主帅瓜迪奥拉确认亚亚·图雷今夏离开球队
news_sports,亚洲杯分组国足抽得上上签，国足就一定能出线吗？
news_sports,科比他的一生之敌只有一个人，不是詹姆斯，那会是谁？
news_sports,2018世界杯有哪些强队缺席？
news_sports,荥经县安靖小学开展春季田径运动会
news_sports,厉害了！武汉一高校学子在2018华中区学生跆拳道比赛中夺得14金！
news_finance,得寸进尺！沙特石油还涨！中国霸气拒买，沙特怕了：我是被逼的！
news_finance,原料上涨叠加需求转旺 纸价开启新一轮上涨
news_finance,产业上下游面对面 服装定制商走访柯桥本土面料企业
news_finance,“不差钱”的上市公司却偏爱理财 这说明了什么问题？
news_finance,在腾讯和阿里刚上市时分别购买100股它们的股票，现在将获利多少倍？
news_finance,企业家之殇 上市公司董事长选择自杀真相！
news_finance,准备职业炒股该从哪里入手？
news_finance,中国芯片第一龙头，横盘2年底部现金叉，5月或超京东方A
news_finance,重大利好：通策医疗突发重磅信号，下周抄底最佳时机出现！
news_finance,合伙开店如何转让股份？
news_finance,PPP模式聚焦旅游重点领域 社会资本需有更高要求
news_finance,在加拿大生活，消费如何？
news_finance,出栏一头猪亏损300元，究竟谁能笑到最后！
news_finance,招行、工行、农行、建行和中行五行的信用卡哪个最好用？
news_finance,银行卡没有钱，如果一直不用，每年都扣年费等等费用，十年二十年后，银行会主动来要费用吗？
news_finance,巴菲特股东大会：关于中国，巴菲特、芒格说了这些
news_finance,这真的是一场屠杀，刚刚这个国家崩盘了
news_finance,为什么是罗森便利店占领了上海的市场，而不是711？
news_house,90后女生告诉我：买房比结婚重要
news_house,购房者应该怎样做才能买到称心如意的房产？
news_house,300方的地，起6层，打桩起商品房和打桩起厂房，桩有什么不同？
news_house,即日起 泸州“1965·茜草工业记忆”博物馆暂停对外开放
news_house,恒大、富力、碧桂园、中梁等地产公司相继进入临汾，你会买哪的房
news_house,物业公司的服务水准非常烂，该怎么解决？
news_house,如果2018年房价趋稳，2019年是否会赢来爆发？
news_house,为什么会出现“房价跌了反而卖不出去”的现象？
news_house,在西安买房哪个位置性价比比较高？
news_house,4月楼市成交同比降温 超8城市房地产市场调控加码
news_house,周口未来房价怎样？
news_house,现在买房去售楼部都说卖完了，究竟谁买的呢？
news_house,郑州买房除了落户郑州还有其他途径吗？
news_house,未来房价会跌到什么程度？
news_house,荆门长龙中央公园建小学是真的吗？
news_house,一周楼市：第六届科博会总体方案确定 城区500余套公租房接受申请
news_house,今年以来多地房贷利率上涨
news_house,以后房子会越来越便宜，还是会越来越贵？
news_car,聪明男人都会买裸车，再装上这些不贵有档次的车品，开出去倍有面
news_car,2019最火的豪车，发布一个月订单超37万辆，仅22万比奔驰C级帅！
news_car,为什么有些开好车的女生很漂亮？
news_car,丰田这次火了！小号“霸道“亮相，2.7L+四驱，25万起后悔买途观
news_car,上班族，25~30w之间选什么车比较好？
news_car,买车上牌，还要多花近10万！国内车牌最贵的5个城市
news_car,路虎揽胜运动——展现雄浑的动感形象
news_car,汽车小白的人生第一辆车，名爵6还是马自达昂克赛拉好？
news_car,预算15万左右，vv5、马自达cx4和名爵6相比，哪个比较好？
news_car,大众怒了，新车完胜雅阁，配2.0T加四驱，仅售12万，还买啥凯美瑞
news_car,上海国际摩展Honda发布新款电动车
news_car,丰田再次放大招，整车进口，格调不输奥迪A6，售价不足30万要火
news_car,长5米，比迈腾大一圈，无奈被奥迪A6狂虐，直降7万销量惨淡
news_car,拿到驾驶证后，不敢开车上路的是什么人？
news_car,练车时，你被教练骂过吗？怎么骂的？
news_car,汽车导航在保修期坏了，自己需要掏钱修吗，还是应该免费？
news_car,仅仅7万，标配胎压监测，比哈弗H6还漂亮
news_car,老婆真的好贴心哟！买这些车载用品安全又享受，驾驶万里都不怕
news_car,针对违章电动车骑车人，让其观看一段时间事故图片及视频，会不会更有效？
news_edu,高考加分政策出炉！今年连云港这些高考生可以享受照顾政策
news_edu,怎样才能更好的激励自己学习和成长？
news_edu,中学年薪50万全国招聘教师，被称为“掠夺师资”
news_edu,中南财经政法大学分专业招生计划、录取分数
news_edu,学习工程管理的学生，最适合考建造师和造价师，是不是？
news_edu,山东理科生考试平均460分左右，高考会有突破吗？该怎么学习？
news_edu,“专升本”录取工作5月下旬进行
news_edu,大学生毕业在即，准备二战考研，但是学校逼着签三方协议，这样合适吗？
news_edu,速写，要的就是速度
news_edu,冲刺2018年高考数学，典型例题分析63：客观题选讲，提高基础分
news_edu,2018年太原市中考体育考试将于5月19日开始
news_edu,考驾照一次性通过，并不一定是技术好！你忽略了最关键的因素！
news_edu,孩子把别人推下楼后，家长是怎样处理的？
news_edu,小学生托管老师如何提高检查作业的效率？
news_edu,为什么洛伦兹速度变换方程可以推出光速是物体运动的极限速度？
news_edu,教育｜4119人！武汉大学自招初审通过人数创纪录
news_edu,家长为孩子交学费，但却受到教师的轻视，校长说的话让她羞愧不已
news_edu,招教和特岗教师有什么不同？
news_edu,初三的学生马上就要面临中考，有什么好的学习方法推荐吗？
news_tech,寒武纪发布新一代AI芯片采用7纳米 华为麒麟980将整入寒武纪IP
news_tech,电视外接有源音箱有电流噪音怎么解决？
news_tech,网上的借贷可以用吗？
news_tech,从20%暴跌到0.8%仅用五年，三星手机为何会在中国遇雪崩式溃败？
news_tech,创新思考产生创意直至实现产品
news_tech,雷军向李嘉诚展示重磅新机 问了这个问题
news_tech,小米上市后市值若超过百度，会带来哪些影响？
news_tech,任何指望技术来解决社会公正、公平的设想，都是幻想
news_tech,怎样把自媒体玩得有质量？
news_tech,能视频通话，能人脸识别，能语音拍照的8英寸智能音箱
news_tech,自媒体大咖是如何利用自媒体赚钱的？
news_tech,国内各类大中型公司正版电脑软件使用率有多高？
news_tech,跟万达学管理，怎样保质保量甚至提前完成计划目标？
news_tech,1699的魅族m15和1268的魅族pro7标准版该选哪个？
news_tech,什么软件应用能下载各种vip视频电影？
news_tech,哪个牌子的pos机比较好用？
news_tech,朋友圈里的各种信息怎么删除？
news_tech,马化腾：从写第一行代码开始，我的理想都是如何做出最好的产品
news_tech,从20%暴跌到0.8%仅用五年，三星手机为何会在中国遇雪崩式溃败？
news_military,有一“黑科技”我国已拔头筹，技术具有重要军事价值
news_military,BAR步枪在美军步兵的火力配置中担任什么角色？
news_military,跳到水里能躲子弹吗？
news_military,为什么战列舰不采用自动装弹，像机枪那样的装置？难办到，不靠谱
news_military,战略轰炸机的机组人员在执行长航时作战任务中，是怎么吃饭，睡觉和上厕所的？
news_military,1.1秒牺牲自己，44毫米拯救4000人，烈士的母亲说：咱娃走得值！
news_military,南海航空兵建设小目标——独立歼灭至少3个尼米兹战斗群！
news_military,二战德军进攻苏联有没有比巴巴罗萨计划更好的作战方案？
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,国外最想买的中国武器装备是哪些？
news_military,联合国安理会改革废除一票否决权，会导致什么后果？
news_military,F22比J20体积小却重得多，请问F22航程是不是很短？
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,日本强硬向美说不，是真心还是作秀？
news_military,历史上的十大军事人才有谁？
news_military,全球十大防空导弹盘点：中国只有一款上榜 排第7
news_military,德国飞行员纷纷选择提前退役，拦都拦不住，只因俄罗斯的疯狂飞行
news_military,叙政府军推进势头太猛，美舰载机猛烈轰炸报复，俄战机起飞对峙
news_military,打仗时，钢盔根本不能挡子弹，为何还一定要戴？
news_travel,东京游玩8天，如何安排行程？
news_travel,人间四月芳菲尽 深山杜鹃始盛开
news_travel,川藏线旅游可以选择商务车吗？
news_travel,去越南旅行，什么时候去比较合适？
news_travel,世界第一伟人是谁？
news_travel,一个人坐邮轮旅游有意思吗？
news_travel,机票攻略｜说走就走，你还差一张特价机票给你勇气
news_travel,青岛有哪些好玩的地方？
news_travel,金寨桂花公园“月亮”之夜美丽多彩！
news_travel,为什么许多中国人喜好去泰国，而不去三亚？
news_travel,宁夏银川影视城好玩吗？
news_travel,南宁城市怎么样？适合东北人生活吗？
news_travel,第十四届“多浪·龟兹”文化旅游节5月12日开幕
news_travel,四川游客张某带着六名女子在三亚沙滩烧烤被撒沙，这事你怎么看？
news_travel,想去哈尔滨凤凰山旅游，这个地方怎么样？
news_travel,四川游客张某带着六名女子在三亚沙滩烧烤被撒沙，这事你怎么看？
news_travel,上海这家店生意火爆，大家排着长队只为了吃这道“湖南菜”
news_travel,夏天太热了，只要有多余的时间很适合去这几个地方漂流，景色清幽
news_world,为什么韩国、越南可以在几十年就把国家文字和语言更改了？
news_world,巴以冲突千名巴勒斯坦人受伤 其中包括149名未成年人和8名妇女
news_world,法国突然宣布重要消息，特朗普大怒，中国却热烈欢迎！
news_world,世界之大无奇不有！Kansas 男子试图与爱车啪啪啪被捕
news_world,俄罗斯多地爆发集会游行，反对派领袖被捕、一天后获释
news_world,三十年河东三十年河西，美国人寻求的东西，在中国一个都不缺
news_world,如果美国各个州独立了，世界格局会发生什么变化？
news_world,世界上哪个国家与美国友好？哪个国家讨厌美国？
news_world,美国建国不过两百年，为什么会成为世界强国？
news_world,美国建国不过两百年，为什么会成为世界强国？
news_world,夏威夷基拉韦厄火山喷发 滚烫熔岩横穿公路
news_world,美国建国不过两百年，为什么会成为世界强国？
news_world,加拿大男子卡在女厕墙中身亡
news_world,美国参议员麦凯恩说他的葬礼上不请特朗普，大家怎么看？
news_world,日本地铁为什么没有安检？
news_world,为什么一个国家不能无限印钞票来让自己有钱，购买更多国外资源以及进行本国建设？
news_world,五十退休早吗？
news_world,利比亚至今混战，卡扎菲众多女保镖去向成谜，结果超出预知
news_world,能成为世界第一大国，美国都做对了哪些事情？
news_world,如果日本国土滑向海沟沉没，要求中国人民收留，作为中国人你会接受日本人吗？
news_agriculture,2018.5.6今日最新猪价
news_agriculture,豆腐渣混玉米杆粉发酵变酸能喂猪吗？
news_agriculture,保留院落乡土特色避免“千村一貌”
news_agriculture,5月中旬，小麦用什么药？
news_agriculture,彩礼重，娶妻难！超3000万光棍被判“无妻徒刑”？别急，专家帮您
news_agriculture,摘樱桃咯！青岛樱桃园大全
news_agriculture,这种农村的美味在哪都能生长，曾经泛滥成灾，现在卖到50元一斤
news_agriculture,贵州省首个以脱贫攻坚投资基金支持的水利合规性项目获审查通过
news_agriculture,如何才把白粉虱、蓟马和红蜘蛛一网打尽？
news_agriculture,我省突破秸秆生物炭规模化技术，生产成本仅为国外的15%
news_agriculture,补精神之钙 添脱贫动力（话说新农村）
news_agriculture,取消农业户口对农民有哪些好处？
news_agriculture,农村老话“家有千万，带毛不算”当你明白道理，为时已晚！
news_agriculture,龙虾养殖：用药不当，可能会导致龙虾大范围死亡
news_agriculture,山东各地抓住小麦孕穗期关键时期防控病虫害
news_agriculture,红薯叶喂猪的诀窍
news_agriculture,想回农村开面店，有什么需要注意的吗？
news_agriculture,蒜薹两毛钱，说“蒜你狠”的人该闭嘴了
news_agriculture,专家视点：“优质小麦面积上升，未来小麦价格发展如何”？
news_game,绝地求生后座加强导致无法压枪，同时关闭个人交易系统，对此你怎么看？
news_game,王者荣耀：张大仙不敢打巅峰赛太菜？抱歉！巅峰赛已经到处是演员
news_game,LOL：新一代Soloking史森明，Uzi直播与小明单挑被完虐
news_game,痴鸡小队的呆鸡有多坑？
news_game,《英雄联盟》什么上单英雄能吊打鳄鱼？
news_game,炉石传说的卡牌有哪些有趣的外号？
news_game,英雄联盟最适合开团四大上单，猴子上榜，第一见人就上
news_game,AMD出的2200G或2400G玩“吃鸡”的效果如何？需要增加独显吗？
news_game,DNF：为什么你达到了打团的要求却没人要？只因为你差了这一件装备
news_game,吃鸡再次引发社会事件，背后事件值得深思！
news_game,作为玩家/赛事观众，你能够接受LOL的版本平衡吗？
news_game,17shou在Kakao服被封禁！你怎么看待这件事？
news_game,游戏剧情里有哪些令人拍案叫绝的「智障桥段」？
news_game,斗鱼黄金大奖赛第四季选拔赛开始，水友点赞热度再创新高
news_game,在5月5号虎牙索泰杯上，QM战队被实锤代打，如何评价？
news_game,手机上有什么好玩的大型游戏？
news_game,DNF 天御不闪了接着闪魔战 这两四等一深渊闪的俺们真给跪了
news_game,DNF：原来这游戏真的存在狗托，老马居然还对他疯狂暗示！
news_game,MSI投票榜：Uzi人气爆棚 小花生为非LPL选手第一
news_culture,湖湘工匠丨黄彪：“薄施淡染”总相宜
news_culture,大宋朝才是书法艺术之花盛开的朝代
news_culture,滑县庙会的会本哪里能买到？
news_culture,争强不服弱的潘金莲：和小厮闹矛盾，又同母亲吵架，再享鱼水之欢
news_culture,上联：屋后梅花三两亩；求下联怎么对？
news_culture,上联：江中鱼东游西藏，下联怎么对？
news_culture,道德经第十一章讲解译文繁体小篆版
news_culture,中国古代有休假制度吗？
news_culture,下联:夕陽西下已黄昏。上联是什麽？
news_culture,上联：往事成空一梦中，下联怎么对？
news_culture,上联：寒山寺天寒地冻，下联？
news_culture,离愁不是三月雨，下联应该怎么对？
news_culture,林徽因拒绝徐志摩而选择梁思成为终身伴侣的原因是什么？
news_culture,出联：落英缤纷凌空扬，谁知何处思故乡，如何接联？
news_culture,上联：粗茶有真味，下联如何对？
news_culture,美术书影：刘继卣绘制的图书插图原稿赏析
news_culture,《红楼梦》里，有哪些角色长得像林黛玉？
news_culture,开州工匠李文波，一把刻刀写春秋，醉心雕艺铸辉煌
news_culture,上联：月下品茶悟道，如何对下联？
news_entertainment,他出道23年，演技不输孙红雷，因为名字太难让人记住，就没红起来
news_entertainment,马思纯出席活动，网友：天啊，她俩怎么就亲上了
news_entertainment,小龙女失踪半年，曾为见成龙自残，成龙欲秘密见小龙女
news_entertainment,白癜风可以吃虾皮吗？
news_entertainment,江疏影红套装现身喜庆惹眼 对镜噘嘴比V心情好
news_entertainment,中国人气女明星排行榜2017前十名，谁知道是哪几位？
news_entertainment,陈妍希，肉肉的小龙女，你喜欢吗
news_entertainment,好莱坞今日最佳着装
news_entertainment,真人秀综艺新突破，《青春同学会》见证表演界不一样的同学情
news_entertainment,杨子曾公开表示黄圣依没文化，岳母自爆家门疑为女儿讨公道！
news_entertainment,张翰公布新恋情？发文：有你的世界，一切才恢复色彩！
news_entertainment,如何评价《Fate/Zero》呢？这是我的看法，和你一样吗？
news_entertainment,且行且珍惜：这些明星原谅了出轨的另一半，换个人估计做不到
news_entertainment,幽默笑话，早上起不来床，晚上下不了线
news_entertainment,如何评价演员刘芊含的演技？
news_entertainment,谢娜复出即获两项“吉尼斯世界纪录”，女神吉尼斯与粉丝难舍关系
news_entertainment,陈冰出席发布会，网友：这二郎腿翘的也太有个性了吧
news_entertainment,空姐与彭于晏亲密合照，喊话他今晚是我的宣示主权
news_entertainment,《雍正王朝》里赵毅版的李卫演的好还是《李卫当官》里徐铮版的更出色？
news_entertainment,瑞士女人花2700万整了一张猫脸，猫看了表示不服
news_sports,G3，76人最后时刻疯狂庆祝，为什么反而输球了？
news_sports,勇士全神贯注 2017-2018NBA 勇士VS鹈鹕
news_sports,洛瑞缠着詹姆斯，导致詹姆斯倒地差点儿引发冲突，为何要吹詹姆斯犯规？你怎么看？
news_sports,如果刘国梁出国执教你是支持还是反对？
news_sports,暂停期间隆多亲身向浓眉哥示范如何在内线单打，队友们看着不说话直点头，你怎么看？
news_sports,发誓加入中国国籍的黑人拳王阿迪萨亚为什么离开中国了？
news_sports,足球茶馆：作为国米球迷你都知道吗？
news_sports,世乒赛1/4决赛马龙和许昕均取胜，为樊振东铺平道路，你如何看待？
news_sports,大连一方主场3-0击败广州恒大，取得中超首胜，他们取得胜利的原因是什么？
news_sports,瑞典世乒赛中国女队夺冠，如何看待新闻发布会上石川佳纯充当中国翻译？
news_sports,被打服！骑士詹皇外一人让球迷心宽了，骑士凯尔特人宿敌再见？
news_sports,詹姆斯8秒绝杀猛龙，洛瑞表情呆滞含有泪花，你怎么看？
news_sports,NBA球队是否真的有”相生相克”？
news_sports,高山滑雪危险吗？怎么看经常有人摔出赛道？
news_sports,如何看待“自由搏击与传统武术谁厉害”这样的问题？
news_sports,猛龙为什么又输了？
news_sports,为什么说钓鱼穷三代？
news_sports,意甲第36轮 切沃2:1力克克罗托内 收获胜利
news_sports,詹姆斯G3绝杀猛龙，最后时刻追上骑士，猛龙心理有阴影吗？
news_sports,世乒赛决赛刘诗雯痛失2赛点，遭伊藤美诚逆转。究竟是哪里出问题了？
news_finance,九年首次！伯克希尔一季度亏损，巴菲特却靠苹果派息大赚一笔！
news_finance,让青春与奋斗同行——海南创业创新青年掠影
news_finance,我在现场：与巴菲特一起寻找下一片投资的热土
news_finance,办信用卡多久可以换工作单位？
news_finance,小牛之后，EOS会不会倒下？
news_finance,本金120万，融资60万，总资金180万，专职炒股怎么样？
news_finance,保险的起源与大航海时代
news_finance,如何快速捕捉翻倍牛股，有没有什么技巧？
news_finance,合伙开店如何转让股份？
news_finance,10个信用卡逾期46万，但每月多多少少都在还，会被报警抓吗？
news_finance,苹果或率先破万亿美元？苹果打响反击战 五天暴涨600亿美元
news_finance,黑龙江最富有的三大家族，首富是陕西人，排名第三的他是黑龙江人
news_finance,市场比较认可两本理论，《波浪理论》《缠中说缠》大家对这两本理论有什么深入的见解？
news_finance,深圳证监局“挥刀”私募新三板 重拳出击违法违规
news_finance,怎么升级余额宝？
news_finance,第五人格哪个监管者好？
news_house,个人独资公司购买的房产转到法人名下需要缴纳哪些税费？
news_house,夫妻一方偷偷把房子卖了，还能追回房子吗？
news_house,买房应该重点看什么
news_house,土地承包期延长至2057年，农村新增人口如何获得土地？
news_house,深圳龙华民治一带到民乐一带，农民房价格大概多少？
news_house,从一线城市回太原工作是怎样一种体验？ ​？
news_house,2018至2020年房子是涨还是跌？
news_house,涨价之前买房的人，现在是什么心情？
news_house,一年前花了将近50万买了车库住人，现在不允许住人了该怎么办？
news_house,前夫婚前贷款买的房子婚后他加了我名字，离婚之后我再买房子算不算首套住房？
news_house,新星宇万城地产双盘联动产品发布会今日举行
news_house,老婆在杭州工作，目前还无房，今年是否是在杭州买房的好时机？
news_house,你愿意要清华北大的博士学历，还是北京的一套房子？
news_house,无锡这个城市怎么样？
news_house,在深圳，作为有钱人是一种什么样的体验？
news_car,启辰D60智联精英版分期付款要多少钱？
news_car,轮胎侧壁出现裂纹有影响吗？
news_car,车跑70空挡N，50再挂D挡跑可以吗？
news_car,探界者1.5次低配和速派330舒适怎么选？
news_car,想买SUV？这些将要上市的新车绝对有适合你的
news_car,遇到抢劫，但在他们没注意的情况下跑了，他们在追的过程中被路过的汽车撞死了，如何进行责任划分？
news_car,雅阁，凯美瑞和天籁的后期费用，大约都是多少钱？
news_car,小轿车底盘生锈怎么办？教你一个好方法，5分钟除锈还防刮花
news_car,「陕西传媒网」西安机动车达300万辆 专家：道路规划影响拥堵
news_car,买宝骏730的车主后死悔！又一黑马SUV来袭，车长4米8，仅6万起！
news_car,怎么看小车轮胎的日期？
news_car,安全倒车9不要！
news_car,今年起亚将会大反扑，三款车型可与国产车抗衡，最后一款势不可挡
news_car,号称最安全的中型SUV，性能不输奔驰GLC和宝马X3，才36万元开回家
news_car,要是朗逸plus只要12万起步，你还会买朗逸？
news_car,汽车别直接去镀晶了，越镀越伤车漆！教你一新招，天天开干净新车
news_car,新能源汽车有发展前景吗？
news_car,2017款福特猛禽F150 白金版顶配夏季爆款
news_car,轿车突然冲向马路中央撞翻 路人打开车门救人却 傻眼了
news_edu,浙江外国语学院
news_edu,第三届全国基础教育信息化应用展示交流活动在京举行
news_edu,天津工业大学和南昌大学，哪个好？
news_edu,“北大校长错别字”背后折射的现象令人深思
news_edu,如何在亏损中学习、进步、成功？
news_edu,照亮我人生的东辉老师，您在哪里？︱等着我寻人
news_edu,流浪狗扰乱正常教学秩序，破坏学生们生活，该怎么办？
news_edu,每个大学后面都有一个大佬，你们猜是谁？
news_edu,小升初17年南京真题，据说题目类型没有多大变化，尽早看看！
news_edu,1~6年级数学公式表，悄悄打印！给孩子挂墙上背，清华北大随便考
news_edu,一年级下册数学期中试卷，有点难，尖子生也考不了满分
news_edu,从出题套路中掌握考高分技巧，揭秘中考数学出题套路（三）
news_edu,高考“白卷”考生10年后考取大专 后悔浪费高考机会
news_edu,不算吃亏（民间故事）
news_edu,这两种极端背单词方法你会选哪种？后一种效果没你想的那么好
news_edu,考上中国矿业大学北京研究生是什么感觉？
news_edu,高考只剩一个月，应该怎样复习？
news_edu,专家点评2018年高中学业水平考物理等级考试卷（附参考答案回
news_edu,NSAC的证书是认可的吗？为什么在国家证书查询中查询不到？
news_edu,4000多观众齐聚镇雄实验中学，五月文化节文艺汇演嗨翻全场
news_tech,虚拟货币-从EOS主网上线，巴菲特不看好虚拟货币解读虚拟货币
news_tech,2018年款iPad怎么样？用过的人还会选择安卓吗？
news_tech,持股比例仅次于雷军，如何评价小米二号人物林斌？
news_tech,店铺分销模式，分销宝智能化采集让你出单变得简单
news_tech,如果所有银行不让支付宝绑定银行卡了，支付宝会怎样？
news_tech,一个人说他喜欢你，心里有你，可是从来没打过电话，只是微信聊天，他是真心的吗？
news_tech,蚂蚁花呗是否属于小额贷款，会影响个人征信吗？
news_tech,有什么办法可以下载酷狗里面的收费歌曲呢？
news_tech,把支付宝里的收款码发给别人安全吗？
news_tech,关于《腾讯没有梦想》
news_tech,这一年，阿里巴巴要怎么打破“诅咒”，实现马云的新零售大梦
news_tech,如果所有银行不让支付宝绑定银行卡了，支付宝会怎样？
news_tech,2200荣耀V10与2599荣耀10应该怎么选？
news_tech,下班后，有什么可以在网上做的兼职？
news_tech,手机挖矿app，数字币AIC、SKU
news_tech,Instagram上线支付功能可在APP内直接购物，为什么社交软件巨头纷纷布局电商？
news_tech,从20%暴跌到0.8%仅用五年，三星手机为何会在中国遇雪崩式溃败？
news_tech,阿里巴巴最大股东是日本银软吗？
news_tech,华为若被美国禁了芯片和系统，影响大吗？
news_military,美国为什么害怕自己出售的武器被用来对付自己？
news_military,狙击手为什么要在射击之前将第一枚子弹给退掉？90%的人都想不到
news_military,冷战期间，美国和苏联的坦克差异为什么那么大？
news_military,联合国安理会改革废除一票否决权，会导致什么后果？
news_military,辽宁舰航母的斜角甲板是14度，国产航母的斜角甲板是12度，两度之差有何不同？
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,为何美国从未发生过军人独裁统治？
news_military,长五总装团队：正值芳华肩负新使命 我为祖国铸利“箭”
news_military,当年美国向日本扔原子弹的地方，现在怎么样了？
news_military,对越反击战，他1人毙敌18人，同事与他相处10年，才知他真实身份
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,联合国安理会改革废除一票否决权，会导致什么后果？
news_military,太彪悍！解放军某炮兵连惊现上等兵“副连长”
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,运气太差？俄上苏30战机地中海坠毁原因成谜！一细节待解
news_military,全球十大防空导弹盘点：中国只有一款上榜 排第7
news_military,以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？
news_military,美航母空袭之后 大批美特种兵参战：叙利亚爆发新战争
news_military,“科摩多-2018”多国联合演习开幕
news_travel,旅游｜宜兴人为什么都偏爱古镇
news_travel,世界第一伟人是谁？
news_travel,越来越多女人出门带上这些东西，外出旅游更放心
news_travel,青山绿水依然在，下联如何对？
news_travel,宝安石岩卖冰鲜海产去哪里进货比较合适？
news_travel,全域体育助力全域旅游 全民健身助推大健康产业
news_travel,浦口火车站的沧桑记忆
news_travel,埃米尔冈公园：各色郁金香争相斗艳，徜徉在花海又是怎样的感觉？
news_travel,新疆最美的7个地方，你都知道是哪里吗
news_travel,国内这座古城投资20亿，不收门票却游客稀少，当地人都不愿意去
news_travel,去长白山玩，有什么特产值得买？
news_travel,假期里，别样的旅行！
news_travel,有些爱，我想邮给您！“十年·邮爱”主题活动正式启动
news_travel,中国游客到北海道旅游，“冒死”吃帝王蟹 吃到扶墙而去！
news_travel,走进红色文化旅游胜地 领略路集千年古会风情
news_travel,中国唯一的俄罗斯民族乡，归属于内蒙古，却住着30%俄罗斯族人
news_travel,为什么广西北海地少人少，经济总量却比南宁高？
news_travel,四川九寨沟，美过童话的山水“九寨归来不看水”世界自然遗产名录
news_world,英拉去哪里了？
news_world,季莫申科目前民调支持率最高，她有机会成为下一任乌克兰总统吗，你怎么看？
news_world,作为俄罗斯总统，普京上台以来有哪些失误？
news_world,如果证实反政府武装使用化学武器，美英法会被追责吗？
news_world,印度一男子不顾劝阻要和熊自拍，被咬死，大家怎么看？
news_world,美国超级英雄是怎么来的？
news_world,美国参议员麦凯恩说他的葬礼上不请特朗普，大家怎么看？
news_world,如何看待日本的发展？
news_world,中国禁止进口洋垃圾，为什么英国很慌张？
news_world,如果完全按以色列的思路，巴以问题将如何解决？
news_world,美国建国不过两百年，为什么会成为世界强国？
news_world,美国建国不过两百年，为什么会成为世界强国？
news_world,美国法院判伊朗赔付9·11遇难者家属逾60亿美元，你怎么看？
news_world,美国现在有几位前总统健在？
news_world,美国参议员麦凯恩说他的葬礼上不请特朗普，大家怎么看？
news_world,普京在刚上台时说要带领俄罗斯成为强国，就目前的形势来看，俄罗斯是否成为了强国？
news_world,日本和以色列为什么会在贫瘠的土地上建立起高度发达的国家？
